
1626 atoms
6 atom types
0.000  5.444406 xlo xhi
0.000  6.286658 ylo yhi
0.000  106.627770 zlo zhi

Atoms

60 3 -42.506384 33.630358 7.548172
61 1 -42.506384 33.630358 4.410750
62 2 -44.080694 32.721429 5.979461
63 3 -44.080694 36.357143 7.548172
64 1 -44.080694 36.357143 4.410750
65 2 -45.655004 35.448215 5.979461
66 3 -45.655004 39.083929 7.548172
67 1 -45.655004 39.083929 4.410750
68 2 -47.229315 38.175001 5.979461
69 3 -47.229315 41.810715 7.548172
70 1 -47.229315 41.810715 4.410750
71 3 -26.763278 11.816072 7.548172
72 1 -26.763278 11.816072 4.410750
73 3 -28.337589 14.542857 7.548172
74 1 -28.337589 14.542857 4.410750
75 2 -29.911899 13.633929 5.979461
76 3 -29.911900 17.269643 7.548172
77 1 -29.911900 17.269643 4.410750
78 2 -31.486210 16.360715 5.979461
79 3 -31.486210 19.996429 7.548172
80 1 -31.486210 19.996429 4.410750
81 2 -33.060521 19.087500 5.979461
82 3 -33.060521 22.723215 7.548172
83 1 -33.060521 22.723215 4.410750
84 2 -34.634831 21.814286 5.979461
85 3 -34.634831 25.450000 7.548172
86 1 -34.634831 25.450000 4.410750
87 2 -36.209141 24.541072 5.979461
88 3 -36.209142 28.176786 7.548172
89 1 -36.209142 28.176786 4.410750
90 2 -37.783452 27.267858 5.979461
91 3 -37.783452 30.903572 7.548172
92 1 -37.783452 30.903572 4.410750
93 2 -39.357762 29.994643 5.979461
94 3 -39.357762 33.630358 7.548172
95 1 -39.357762 33.630358 4.410750
96 2 -40.932073 32.721429 5.979461
97 3 -40.932073 36.357143 7.548172
98 1 -40.932073 36.357143 4.410750
99 2 -42.506383 35.448215 5.979461
100 3 -42.506383 39.083929 7.548172
101 1 -42.506383 39.083929 4.410750
102 2 -44.080694 38.175001 5.979461
103 3 -44.080694 41.810715 7.548172
104 1 -44.080694 41.810715 4.410750
105 2 -45.655004 40.901786 5.979461
106 3 -45.655005 44.537501 7.548172
107 1 -45.655005 44.537501 4.410750
108 2 -47.229315 43.628572 5.979461
109 3 -47.229315 47.264287 7.548172
110 1 -47.229315 47.264287 4.410750
111 3 -22.040347 9.089286 7.548172
112 1 -22.040347 9.089286 4.410750
113 3 -23.614658 11.816072 7.548172
114 1 -23.614658 11.816072 4.410750
115 2 -25.188968 10.907143 5.979461
116 3 -25.188968 14.542857 7.548172
117 1 -25.188968 14.542857 4.410750
118 2 -26.763278 13.633929 5.979461
119 3 -26.763278 17.269643 7.548172
120 1 -26.763278 17.269643 4.410750
121 2 -28.337589 16.360715 5.979461
122 3 -28.337589 19.996429 7.548172
123 1 -28.337589 19.996429 4.410750
124 2 -29.911899 19.087500 5.979461
125 3 -29.911900 22.723215 7.548172
126 1 -29.911900 22.723215 4.410750
127 2 -31.486210 21.814286 5.979461
128 3 -31.486210 25.450000 7.548172
129 1 -31.486210 25.450000 4.410750
130 2 -33.060521 24.541072 5.979461
131 3 -33.060521 28.176786 7.548172
132 1 -33.060521 28.176786 4.410750
133 2 -34.634831 27.267858 5.979461
134 3 -34.634831 30.903572 7.548172
135 1 -34.634831 30.903572 4.410750
136 2 -36.209142 29.994643 5.979461
137 3 -36.209142 33.630358 7.548172
138 1 -36.209142 33.630358 4.410750
139 2 -37.783452 32.721429 5.979461
140 3 -37.783452 36.357143 7.548172
141 1 -37.783452 36.357143 4.410750
142 2 -39.357762 35.448215 5.979461
143 3 -39.357763 39.083929 7.548172
144 1 -39.357763 39.083929 4.410750
145 2 -40.932073 38.175001 5.979461
146 3 -40.932073 41.810715 7.548172
147 1 -40.932073 41.810715 4.410750
148 2 -42.506383 40.901786 5.979461
149 3 -42.506383 44.537501 7.548172
150 1 -42.506383 44.537501 4.410750
151 2 -44.080694 43.628572 5.979461
152 3 -44.080694 47.264287 7.548172
153 1 -44.080694 47.264287 4.410750
154 2 -45.655004 46.355358 5.979461
155 3 -45.655005 49.991072 7.548172
156 1 -45.655005 49.991072 4.410750
157 2 -47.229315 49.082144 5.979461
158 3 -47.229315 52.717858 7.548172
159 1 -47.229315 52.717858 4.410750
160 3 -17.317416 6.362500 7.548172
161 1 -17.317416 6.362500 4.410750
162 3 -18.891726 9.089286 7.548172
163 1 -18.891726 9.089286 4.410750
164 2 -20.466037 8.180357 5.979461
165 3 -20.466037 11.816072 7.548172
166 1 -20.466037 11.816072 4.410750
167 2 -22.040347 10.907143 5.979461
168 3 -22.040347 14.542857 7.548172
169 1 -22.040347 14.542857 4.410750
170 2 -23.614657 13.633929 5.979461
171 3 -23.614657 17.269643 7.548172
172 1 -23.614657 17.269643 4.410750
173 2 -25.188968 16.360715 5.979461
174 3 -25.188968 19.996429 7.548172
175 1 -25.188968 19.996429 4.410750
176 2 -26.763278 19.087500 5.979461
177 3 -26.763279 22.723215 7.548172
178 1 -26.763279 22.723215 4.410750
179 2 -28.337589 21.814286 5.979461
180 3 -28.337589 25.450000 7.548172
181 1 -28.337589 25.450000 4.410750
182 2 -29.911900 24.541072 5.979461
183 3 -29.911900 28.176786 7.548172
184 1 -29.911900 28.176786 4.410750
185 2 -31.486210 27.267858 5.979461
186 3 -31.486210 30.903572 7.548172
187 1 -31.486210 30.903572 4.410750
188 2 -33.060520 29.994643 5.979461
189 3 -33.060521 33.630358 7.548172
190 1 -33.060521 33.630358 4.410750
191 2 -34.634831 32.721429 5.979461
192 3 -34.634831 36.357143 7.548172
193 1 -34.634831 36.357143 4.410750
194 2 -36.209141 35.448215 5.979461
195 3 -36.209141 39.083929 7.548172
196 1 -36.209141 39.083929 4.410750
197 2 -37.783452 38.175001 5.979461
198 3 -37.783452 41.810715 7.548172
199 1 -37.783452 41.810715 4.410750
200 2 -39.357762 40.901786 5.979461
201 3 -39.357762 44.537501 7.548172
202 1 -39.357762 44.537501 4.410750
203 2 -40.932073 43.628572 5.979461
204 3 -40.932073 47.264287 7.548172
205 1 -40.932073 47.264287 4.410750
206 2 -42.506383 46.355358 5.979461
207 3 -42.506384 49.991072 7.548172
208 1 -42.506384 49.991072 4.410750
209 2 -44.080694 49.082144 5.979461
210 3 -44.080694 52.717858 7.548172
211 1 -44.080694 52.717858 4.410750
212 2 -45.655005 51.808929 5.979461
213 3 -45.655005 55.444644 7.548172
214 1 -45.655005 55.444644 4.410750
215 2 -47.229315 54.535715 5.979461
216 3 -47.229315 58.171430 7.548172
217 1 -47.229315 58.171430 4.410750
218 3 -14.168795 6.362500 7.548172
219 1 -14.168795 6.362500 4.410750
220 2 -15.743105 5.453572 5.979461
221 3 -15.743105 9.089286 7.548172
222 1 -15.743105 9.089286 4.410750
223 2 -17.317416 8.180357 5.979461
224 3 -17.317416 11.816072 7.548172
225 1 -17.317416 11.816072 4.410750
226 2 -18.891726 10.907143 5.979461
227 3 -18.891726 14.542857 7.548172
228 1 -18.891726 14.542857 4.410750
229 2 -20.466037 13.633929 5.979461
230 3 -20.466037 17.269643 7.548172
231 1 -20.466037 17.269643 4.410750
232 2 -22.040347 16.360715 5.979461
233 3 -22.040347 19.996429 7.548172
234 1 -22.040347 19.996429 4.410750
235 2 -23.614657 19.087500 5.979461
236 3 -23.614657 22.723215 7.548172
237 1 -23.614657 22.723215 4.410750
238 2 -25.188968 21.814286 5.979461
239 3 -25.188968 25.450000 7.548172
240 1 -25.188968 25.450000 4.410750
241 2 -26.763278 24.541072 5.979461
242 3 -26.763279 28.176786 7.548172
243 1 -26.763279 28.176786 4.410750
244 2 -28.337589 27.267858 5.979461
245 3 -28.337589 30.903572 7.548172
246 1 -28.337589 30.903572 4.410750
247 2 -29.911900 29.994643 5.979461
248 3 -29.911900 33.630358 7.548172
249 1 -29.911900 33.630358 4.410750
250 2 -31.486210 32.721429 5.979461
251 3 -31.486210 36.357143 7.548172
252 1 -31.486210 36.357143 4.410750
253 2 -33.060521 35.448215 5.979461
254 3 -33.060521 39.083929 7.548172
255 1 -33.060521 39.083929 4.410750
256 2 -34.634831 38.175001 5.979461
257 3 -34.634831 41.810715 7.548172
258 1 -34.634831 41.810715 4.410750
259 2 -36.209142 40.901786 5.979461
260 3 -36.209142 44.537501 7.548172
261 1 -36.209142 44.537501 4.410750
262 2 -37.783452 43.628572 5.979461
263 3 -37.783452 47.264287 7.548172
264 1 -37.783452 47.264287 4.410750
265 2 -39.357762 46.355358 5.979461
266 3 -39.357762 49.991072 7.548172
267 1 -39.357762 49.991072 4.410750
268 2 -40.932073 49.082144 5.979461
269 3 -40.932073 52.717858 7.548172
270 1 -40.932073 52.717858 4.410750
271 2 -42.506383 51.808929 5.979461
272 3 -42.506384 55.444644 7.548172
273 1 -42.506384 55.444644 4.410750
274 2 -44.080694 54.535715 5.979461
275 3 -44.080694 58.171430 7.548172
276 1 -44.080694 58.171430 4.410750
277 2 -45.655005 57.262501 5.979461
278 3 -45.655005 60.898215 7.548172
279 1 -45.655005 60.898215 4.410750
280 2 -47.229315 59.989287 5.979461
281 3 -47.229315 63.625001 7.548172
282 1 -47.229315 63.625001 4.410750
283 3 -9.445863 3.635714 7.548172
284 1 -9.445863 3.635714 4.410750
285 3 -11.020173 6.362500 7.548172
286 1 -11.020173 6.362500 4.410750
287 2 -12.594484 5.453572 5.979461
288 3 -12.594484 9.089286 7.548172
289 1 -12.594484 9.089286 4.410750
290 2 -14.168794 8.180357 5.979461
291 3 -14.168795 11.816072 7.548172
292 1 -14.168795 11.816072 4.410750
293 2 -15.743105 10.907143 5.979461
294 3 -15.743105 14.542857 7.548172
295 1 -15.743105 14.542857 4.410750
296 2 -17.317416 13.633929 5.979461
297 3 -17.317416 17.269643 7.548172
298 1 -17.317416 17.269643 4.410750
299 2 -18.891726 16.360715 5.979461
300 3 -18.891726 19.996429 7.548172
301 1 -18.891726 19.996429 4.410750
302 2 -20.466036 19.087500 5.979461
303 3 -20.466037 22.723215 7.548172
304 1 -20.466037 22.723215 4.410750
305 2 -22.040347 21.814286 5.979461
306 3 -22.040347 25.450000 7.548172
307 1 -22.040347 25.450000 4.410750
308 2 -23.614657 24.541072 5.979461
309 3 -23.614658 28.176786 7.548172
310 1 -23.614658 28.176786 4.410750
311 2 -25.188968 27.267858 5.979461
312 3 -25.188968 30.903572 7.548172
313 1 -25.188968 30.903572 4.410750
314 2 -26.763279 29.994643 5.979461
315 3 -26.763279 33.630358 7.548172
316 1 -26.763279 33.630358 4.410750
317 2 -28.337589 32.721429 5.979461
318 3 -28.337589 36.357143 7.548172
319 1 -28.337589 36.357143 4.410750
320 2 -29.911899 35.448215 5.979461
321 3 -29.911900 39.083929 7.548172
322 1 -29.911900 39.083929 4.410750
323 2 -31.486210 38.175001 5.979461
324 3 -31.486210 41.810715 7.548172
325 1 -31.486210 41.810715 4.410750
326 2 -33.060520 40.901786 5.979461
327 3 -33.060520 44.537501 7.548172
328 1 -33.060520 44.537501 4.410750
329 2 -34.634831 43.628572 5.979461
330 3 -34.634831 47.264287 7.548172
331 1 -34.634831 47.264287 4.410750
332 2 -36.209141 46.355358 5.979461
333 3 -36.209142 49.991072 7.548172
334 1 -36.209142 49.991072 4.410750
335 2 -37.783452 49.082144 5.979461
336 3 -37.783452 52.717858 7.548172
337 1 -37.783452 52.717858 4.410750
338 2 -39.357762 51.808929 5.979461
339 3 -39.357763 55.444644 7.548172
340 1 -39.357763 55.444644 4.410750
341 2 -40.932073 54.535715 5.979461
342 3 -40.932073 58.171430 7.548172
343 1 -40.932073 58.171430 4.410750
344 2 -42.506384 57.262501 5.979461
345 3 -42.506384 60.898215 7.548172
346 1 -42.506384 60.898215 4.410750
347 2 -44.080694 59.989287 5.979461
348 3 -44.080694 63.625001 7.548172
349 1 -44.080694 63.625001 4.410750
350 2 -45.655004 62.716073 5.979461
351 3 -45.655005 66.351787 7.548172
352 1 -45.655005 66.351787 4.410750
353 2 -47.229315 65.442858 5.979461
354 3 -47.229315 69.078573 7.548172
355 1 -47.229315 69.078573 4.410750
356 3 -4.722931 0.908929 7.548172
357 1 -4.722931 0.908929 4.410750
358 3 -6.297242 3.635714 7.548172
359 1 -6.297242 3.635714 4.410750
360 2 -7.871552 2.726786 5.979461
361 3 -7.871552 6.362500 7.548172
362 1 -7.871552 6.362500 4.410750
363 2 -9.445863 5.453572 5.979461
364 3 -9.445863 9.089286 7.548172
365 1 -9.445863 9.089286 4.410750
366 2 -11.020174 8.180357 5.979461
367 3 -11.020174 11.816072 7.548172
368 1 -11.020174 11.816072 4.410750
369 2 -12.594484 10.907143 5.979461
370 3 -12.594484 14.542857 7.548172
371 1 -12.594484 14.542857 4.410750
372 2 -14.168795 13.633929 5.979461
373 3 -14.168795 17.269643 7.548172
374 1 -14.168795 17.269643 4.410750
375 2 -15.743105 16.360715 5.979461
376 3 -15.743105 19.996429 7.548172
377 1 -15.743105 19.996429 4.410750
378 2 -17.317416 19.087500 5.979461
379 3 -17.317416 22.723215 7.548172
380 1 -17.317416 22.723215 4.410750
381 2 -18.891726 21.814286 5.979461
382 3 -18.891726 25.450000 7.548172
383 1 -18.891726 25.450000 4.410750
384 2 -20.466036 24.541072 5.979461
385 3 -20.466036 28.176786 7.548172
386 1 -20.466036 28.176786 4.410750
387 2 -22.040347 27.267858 5.979461
388 3 -22.040347 30.903572 7.548172
389 1 -22.040347 30.903572 4.410750
390 2 -23.614657 29.994643 5.979461
391 3 -23.614657 33.630358 7.548172
392 1 -23.614657 33.630358 4.410750
393 2 -25.188968 32.721429 5.979461
394 3 -25.188968 36.357143 7.548172
395 1 -25.188968 36.357143 4.410750
396 2 -26.763279 35.448215 5.979461
397 3 -26.763279 39.083929 7.548172
398 1 -26.763279 39.083929 4.410750
399 2 -28.337589 38.175001 5.979461
400 3 -28.337589 41.810715 7.548172
401 1 -28.337589 41.810715 4.410750
402 2 -29.911900 40.901786 5.979461
403 3 -29.911900 44.537501 7.548172
404 1 -29.911900 44.537501 4.410750
405 2 -31.486210 43.628572 5.979461
406 3 -31.486210 47.264287 7.548172
407 1 -31.486210 47.264287 4.410750
408 2 -33.060521 46.355358 5.979461
409 3 -33.060521 49.991072 7.548172
410 1 -33.060521 49.991072 4.410750
411 2 -34.634831 49.082144 5.979461
412 3 -34.634831 52.717858 7.548172
413 1 -34.634831 52.717858 4.410750
414 2 -36.209141 51.808929 5.979461
415 3 -36.209141 55.444644 7.548172
416 1 -36.209141 55.444644 4.410750
417 2 -37.783452 54.535715 5.979461
418 3 -37.783452 58.171430 7.548172
419 1 -37.783452 58.171430 4.410750
420 2 -39.357762 57.262501 5.979461
421 3 -39.357762 60.898215 7.548172
422 1 -39.357762 60.898215 4.410750
423 2 -40.932073 59.989287 5.979461
424 3 -40.932073 63.625001 7.548172
425 1 -40.932073 63.625001 4.410750
426 2 -42.506384 62.716073 5.979461
427 3 -42.506384 66.351787 7.548172
428 1 -42.506384 66.351787 4.410750
429 2 -44.080694 65.442858 5.979461
430 3 -44.080694 69.078573 7.548172
431 1 -44.080694 69.078573 4.410750
432 2 -45.655004 68.169644 5.979461
433 3 -45.655004 71.805358 7.548172
434 1 -45.655004 71.805358 4.410750
435 2 -47.229315 70.896430 5.979461
436 2 -3.148621 -0.000000 5.979461
437 3 -3.148621 3.635714 7.548172
438 1 -3.148621 3.635714 4.410750
439 2 -4.722932 2.726786 5.979461
440 3 -4.722932 6.362500 7.548172
441 1 -4.722932 6.362500 4.410750
442 2 -6.297242 5.453572 5.979461
443 3 -6.297242 9.089286 7.548172
444 1 -6.297242 9.089286 4.410750
445 2 -7.871552 8.180357 5.979461
446 3 -7.871552 11.816072 7.548172
447 1 -7.871552 11.816072 4.410750
448 2 -9.445863 10.907143 5.979461
449 3 -9.445863 14.542857 7.548172
450 1 -9.445863 14.542857 4.410750
451 2 -11.020173 13.633929 5.979461
452 3 -11.020174 17.269643 7.548172
453 1 -11.020174 17.269643 4.410750
454 2 -12.594484 16.360715 5.979461
455 3 -12.594484 19.996429 7.548172
456 1 -12.594484 19.996429 4.410750
457 2 -14.168795 19.087500 5.979461
458 3 -14.168795 22.723215 7.548172
459 1 -14.168795 22.723215 4.410750
460 2 -15.743105 21.814286 5.979461
461 3 -15.743105 25.450000 7.548172
462 1 -15.743105 25.450000 4.410750
463 2 -17.317415 24.541072 5.979461
464 3 -17.317416 28.176786 7.548172
465 1 -17.317416 28.176786 4.410750
466 2 -18.891726 27.267858 5.979461
467 3 -18.891726 30.903572 7.548172
468 1 -18.891726 30.903572 4.410750
469 2 -20.466037 29.994643 5.979461
470 3 -20.466037 33.630358 7.548172
471 1 -20.466037 33.630358 4.410750
472 2 -22.040347 32.721429 5.979461
473 3 -22.040347 36.357143 7.548172
474 1 -22.040347 36.357143 4.410750
475 2 -23.614658 35.448215 5.979461
476 3 -23.614658 39.083929 7.548172
477 1 -23.614658 39.083929 4.410750
478 2 -25.188968 38.175001 5.979461
479 3 -25.188968 41.810715 7.548172
480 1 -25.188968 41.810715 4.410750
481 2 -26.763278 40.901786 5.979461
482 3 -26.763279 44.537501 7.548172
483 1 -26.763279 44.537501 4.410750
484 2 -28.337589 43.628572 5.979461
485 3 -28.337589 47.264287 7.548172
486 1 -28.337589 47.264287 4.410750
487 2 -29.911899 46.355358 5.979461
488 3 -29.911899 49.991072 7.548172
489 1 -29.911899 49.991072 4.410750
490 2 -31.486210 49.082144 5.979461
491 3 -31.486210 52.717858 7.548172
492 1 -31.486210 52.717858 4.410750
493 2 -33.060520 51.808929 5.979461
494 3 -33.060521 55.444644 7.548172
495 1 -33.060521 55.444644 4.410750
496 2 -34.634831 54.535715 5.979461
497 3 -34.634831 58.171430 7.548172
498 1 -34.634831 58.171430 4.410750
499 2 -36.209142 57.262501 5.979461
500 3 -36.209142 60.898215 7.548172
501 1 -36.209142 60.898215 4.410750
502 2 -37.783452 59.989287 5.979461
503 3 -37.783452 63.625001 7.548172
504 1 -37.783452 63.625001 4.410750
505 2 -39.357763 62.716073 5.979461
506 3 -39.357763 66.351787 7.548172
507 1 -39.357763 66.351787 4.410750
508 2 -40.932073 65.442858 5.979461
509 3 -40.932073 69.078573 7.548172
510 1 -40.932073 69.078573 4.410750
511 2 -42.506383 68.169644 5.979461
512 2 -44.080694 70.896430 5.979461
513 2 -3.148621 5.453572 5.979461
514 3 -3.148621 9.089286 7.548172
515 1 -3.148621 9.089286 4.410750
516 2 -4.722931 8.180357 5.979461
517 3 -4.722931 11.816072 7.548172
518 1 -4.722931 11.816072 4.410750
519 2 -6.297242 10.907143 5.979461
520 3 -6.297242 14.542857 7.548172
521 1 -6.297242 14.542857 4.410750
522 2 -7.871552 13.633929 5.979461
523 3 -7.871552 17.269643 7.548172
524 1 -7.871552 17.269643 4.410750
525 2 -9.445863 16.360715 5.979461
526 3 -9.445863 19.996429 7.548172
527 1 -9.445863 19.996429 4.410750
528 2 -11.020174 19.087500 5.979461
529 3 -11.020174 22.723215 7.548172
530 1 -11.020174 22.723215 4.410750
531 2 -12.594484 21.814286 5.979461
532 3 -12.594484 25.450000 7.548172
533 1 -12.594484 25.450000 4.410750
534 2 -14.168794 24.541072 5.979461
535 3 -14.168794 28.176786 7.548172
536 1 -14.168794 28.176786 4.410750
537 2 -15.743105 27.267858 5.979461
538 3 -15.743105 30.903572 7.548172
539 1 -15.743105 30.903572 4.410750
540 2 -17.317415 29.994643 5.979461
541 3 -17.317415 33.630358 7.548172
542 1 -17.317415 33.630358 4.410750
543 2 -18.891726 32.721429 5.979461
544 3 -18.891726 36.357143 7.548172
545 1 -18.891726 36.357143 4.410750
546 2 -20.466036 35.448215 5.979461
547 3 -20.466036 39.083929 7.548172
548 1 -20.466036 39.083929 4.410750
549 2 -22.040347 38.175001 5.979461
550 3 -22.040347 41.810715 7.548172
551 1 -22.040347 41.810715 4.410750
552 2 -23.614657 40.901786 5.979461
553 3 -23.614657 44.537501 7.548172
554 1 -23.614657 44.537501 4.410750
555 2 -25.188968 43.628572 5.979461
556 3 -25.188968 47.264287 7.548172
557 1 -25.188968 47.264287 4.410750
558 2 -26.763279 46.355358 5.979461
559 3 -26.763279 49.991072 7.548172
560 1 -26.763279 49.991072 4.410750
561 2 -28.337589 49.082144 5.979461
562 3 -28.337589 52.717858 7.548172
563 1 -28.337589 52.717858 4.410750
564 2 -29.911899 51.808929 5.979461
565 3 -29.911899 55.444644 7.548172
566 1 -29.911899 55.444644 4.410750
567 2 -31.486210 54.535715 5.979461
568 3 -31.486210 58.171430 7.548172
569 1 -31.486210 58.171430 4.410750
570 2 -33.060520 57.262501 5.979461
571 3 -33.060520 60.898215 7.548172
572 1 -33.060520 60.898215 4.410750
573 2 -34.634831 59.989287 5.979461
574 3 -34.634831 63.625001 7.548172
575 1 -34.634831 63.625001 4.410750
576 2 -36.209141 62.716073 5.979461
577 3 -36.209141 66.351787 7.548172
578 1 -36.209141 66.351787 4.410750
579 2 -37.783452 65.442858 5.979461
580 2 -39.357762 68.169644 5.979461
581 2 -3.148621 10.907143 5.979461
582 3 -3.148621 14.542857 7.548172
583 1 -3.148621 14.542857 4.410750
584 2 -4.722931 13.633929 5.979461
585 3 -4.722932 17.269643 7.548172
586 1 -4.722932 17.269643 4.410750
587 2 -6.297242 16.360715 5.979461
588 3 -6.297242 19.996429 7.548172
589 1 -6.297242 19.996429 4.410750
590 2 -7.871552 19.087500 5.979461
591 3 -7.871553 22.723215 7.548172
592 1 -7.871553 22.723215 4.410750
593 2 -9.445863 21.814286 5.979461
594 3 -9.445863 25.450000 7.548172
595 1 -9.445863 25.450000 4.410750
596 2 -11.020174 24.541072 5.979461
597 3 -11.020174 28.176786 7.548172
598 1 -11.020174 28.176786 4.410750
599 2 -12.594484 27.267858 5.979461
600 3 -12.594484 30.903572 7.548172
601 1 -12.594484 30.903572 4.410750
602 2 -14.168794 29.994643 5.979461
603 3 -14.168795 33.630358 7.548172
604 1 -14.168795 33.630358 4.410750
605 2 -15.743105 32.721429 5.979461
606 3 -15.743105 36.357143 7.548172
607 1 -15.743105 36.357143 4.410750
608 2 -17.317416 35.448215 5.979461
609 3 -17.317416 39.083929 7.548172
610 1 -17.317416 39.083929 4.410750
611 2 -18.891726 38.175001 5.979461
612 3 -18.891726 41.810715 7.548172
613 1 -18.891726 41.810715 4.410750
614 2 -20.466037 40.901786 5.979461
615 3 -20.466037 44.537501 7.548172
616 1 -20.466037 44.537501 4.410750
617 2 -22.040347 43.628572 5.979461
618 3 -22.040347 47.264287 7.548172
619 1 -22.040347 47.264287 4.410750
620 2 -23.614657 46.355358 5.979461
621 3 -23.614658 49.991072 7.548172
622 1 -23.614658 49.991072 4.410750
623 2 -25.188968 49.082144 5.979461
624 3 -25.188968 52.717858 7.548172
625 1 -25.188968 52.717858 4.410750
626 2 -26.763278 51.808929 5.979461
627 3 -26.763278 55.444644 7.548172
628 1 -26.763278 55.444644 4.410750
629 2 -28.337589 54.535715 5.979461
630 3 -28.337589 58.171430 7.548172
631 1 -28.337589 58.171430 4.410750
632 2 -29.911899 57.262501 5.979461
633 3 -29.911900 60.898215 7.548172
634 1 -29.911900 60.898215 4.410750
635 2 -31.486210 59.989287 5.979461
636 3 -31.486210 63.625001 7.548172
637 1 -31.486210 63.625001 4.410750
638 2 -33.060521 62.716073 5.979461
639 2 -34.634831 65.442858 5.979461
640 2 -3.148621 16.360715 5.979461
641 3 -3.148621 19.996429 7.548172
642 1 -3.148621 19.996429 4.410750
643 2 -4.722932 19.087500 5.979461
644 3 -4.722932 22.723215 7.548172
645 1 -4.722932 22.723215 4.410750
646 2 -6.297242 21.814286 5.979461
647 3 -6.297242 25.450000 7.548172
648 1 -6.297242 25.450000 4.410750
649 2 -7.871553 24.541072 5.979461
650 3 -7.871553 28.176786 7.548172
651 1 -7.871553 28.176786 4.410750
652 2 -9.445863 27.267858 5.979461
653 3 -9.445863 30.903572 7.548172
654 1 -9.445863 30.903572 4.410750
655 2 -11.020173 29.994643 5.979461
656 3 -11.020173 33.630358 7.548172
657 1 -11.020173 33.630358 4.410750
658 2 -12.594484 32.721429 5.979461
659 3 -12.594484 36.357143 7.548172
660 1 -12.594484 36.357143 4.410750
661 2 -14.168794 35.448215 5.979461
662 3 -14.168794 39.083929 7.548172
663 1 -14.168794 39.083929 4.410750
664 2 -15.743105 38.175001 5.979461
665 3 -15.743105 41.810715 7.548172
666 1 -15.743105 41.810715 4.410750
667 2 -17.317415 40.901786 5.979461
668 3 -17.317415 44.537501 7.548172
669 1 -17.317415 44.537501 4.410750
670 2 -18.891726 43.628572 5.979461
671 3 -18.891726 47.264287 7.548172
672 1 -18.891726 47.264287 4.410750
673 2 -20.466037 46.355358 5.979461
674 3 -20.466037 49.991072 7.548172
675 1 -20.466037 49.991072 4.410750
676 2 -22.040347 49.082144 5.979461
677 3 -22.040347 52.717858 7.548172
678 1 -22.040347 52.717858 4.410750
679 2 -23.614658 51.808929 5.979461
680 3 -23.614658 55.444644 7.548172
681 1 -23.614658 55.444644 4.410750
682 2 -25.188968 54.535715 5.979461
683 3 -25.188968 58.171430 7.548172
684 1 -25.188968 58.171430 4.410750
685 2 -26.763278 57.262501 5.979461
686 3 -26.763278 60.898215 7.548172
687 1 -26.763278 60.898215 4.410750
688 2 -28.337589 59.989287 5.979461
689 2 -29.911899 62.716073 5.979461
690 2 -3.148621 21.814286 5.979461
691 3 -3.148621 25.450000 7.548172
692 1 -3.148621 25.450000 4.410750
693 2 -4.722932 24.541072 5.979461
